"STAGE 6 — COMPONENT DECOMPOSITION (house rules 4+5). Buckets 1-5 summed from data_lineitems (SUMIFS); bucket 6 = observed-minus-modelled MEMO (D39). Reconciliation: buckets must equal the stage-4 all-in total within +/-2 pct (hard stop). Real 2025 USD/MWh. Converted at annual-average market FX. Excludes VAT. E1/E2 are MODELLED, not observed.",,,,,,,,,,,,,,,,,,,
"Structural breaks: UK CfD-ILR 2016, TCR 2023, NCC 2024/2026; DE EEG-to-budget 07/2022, bundeseinheitlich 2023, subsidy 2026; CN 2021-10 market reform, 2026 136-hao — never draw a continuous line through them. CN decomposition 2022+ = Jiangsu representative (D41).",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ctry,Arch,Case,Bucket,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
UK,large,E2,HATCH ii (borne by other users),0,0,0,0,0,0,0,0,32.1821383181974,40.5319902906816,41.1232816427425,42.0670398762428,37.285082052409,39.0379401821473,81.952034964124,77.6821359188976
UK,large,E2,HATCH iii (borne by taxpayer),0,0,0,0,0,0,0.417289339589054,2.35246639273116,5.18579130199343,6.86511617382931,10.7099544707519,8.55210427175167,0,3.67164011431915,0,0
UK,medium,E1,MEMO 6 Supply margin (obs - modelled E1),12.7922391362224,12.5691294954195,33.2095285731456,27.7488353190131,48.5153037390485,42.351336215377,23.7681990430039,16.5771184886707,-16.1489793957913,11.4393505814437,37.4581818850929,-101.983873394269,50.9580353452444,-105.798437347461,74.2419853160258,115.089398279159
UK,medium,E1,HATCH ii (borne by other users),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,medium,E1,HATCH iii (borne by taxpayer),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,medium,E2,MEMO 6 Supply margin (obs - modelled E1),12.7922391362224,12.5691294954195,33.2095285731456,27.7488353190131,48.5153037390485,42.351336215377,23.7681990430039,16.5771184886707,-16.1489793957913,11.4393505814437,37.4581818850929,-101.983873394269,50.9580353452444,-105.798437347461,74.2419853160258,115.089398279159
UK,medium,E2,HATCH ii (borne by other users),0,0,0,0,0,0,0,0,32.1821383181974,40.5319902906816,41.1232816427425,42.0670398762428,37.285082052409,39.0379401821473,88.912431869091,81.5372244794856
UK,medium,E2,HATCH iii (borne by taxpayer),0,0,0,0,0,0,0.417289339589054,2.35246639273116,5.18579130199343,6.86511617382931,10.7099544707519,8.55210427175167,0,3.67164011431915,0,0
DE,large,E1,MEMO 6 Supply margin (obs - modelled E1),0,-18.7947032321835,-46.1138634977455,-50.0580891951309,-42.478089362234,-40.6632290649601,-57.8163567670644,-43.3621655426698,-71.1978162131153,-74.4059498015062,-67.4799126555849,-27.0567988096456,30.7475882693966,-198.235433683393,-64.0678747405276,-6.30610239600004
DE,large,E1,HATCH ii (borne by other users),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,large,E1,HATCH iii (borne by taxpayer),0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5401211741099,41.813587304839
DE,large,E2,MEMO 6 Supply margin (obs - modelled E1),0,-18.7947032321835,-46.1138634977455,-50.0580891951309,-42.478089362234,-40.6632290649601,-57.8163567670644,-43.3621655426698,-71.1978162131153,-74.4059498015062,-67.4799126555849,-27.0567988096456,30.7475882693966,-198.235433683393,-64.0678747405276,-6.30610239600004
DE,large,E2,HATCH ii (borne by other users),0,77.5141314446544,71.8991277577444,104.854209242776,119.244955200808,99.4835620267856,101.346357655429,110.500058221153,115.817053235272,100.303054820908,107.52637064315,103.038568235676,33.4108370165189,12.759459695885,26.5009301348138,25.43035968
DE,large,E2,HATCH iii (borne by taxpayer),16.0546585320285,10.2285455595917,9.25002728286018,9.41567291937568,9.27653345677464,7.73184791750803,7.61900959408684,7.61437880817151,7.77221431940567,7.23142632607752,7.28113805128067,7.21040874993542,5.94475166768379,5.86310776464546,67.749527688205,64.425587304839
DE,medium,E1,MEMO 6 Supply margin (obs - modelled E1),0,-15.1534008290247,-26.23203156214,-27.6684963206636,-15.0136082855536,-13.3704449616767,-17.7702631175924,-26.2866761584244,-40.8669998151361,-36.2156314729864,-22.7517822538068,-5.53922434376131,31.1531640269351,-183.00839422373,-12.4244972391477,28.389366
DE,medium,E1,HATCH ii (borne by other users),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,medium,E1,HATCH iii (borne by taxpayer),0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5401211741099,41.813587304839
DE,medium,E2,MEMO 6 Supply margin (obs - modelled E1),0,-15.1534008290247,-26.23203156214,-27.6684963206636,-15.0136082855536,-13.3704449616767,-17.7702631175924,-26.2866761584244,-40.8669998151361,-36.2156314729864,-22.7517822538068,-5.53922434376131,31.1531640269351,-183.00839422373,-12.4244972391477,28.389366
DE,medium,E2,HATCH ii (borne by other users),0,62.4479623638231,57.9082361018901,88.0411303307237,91.9751113473544,75.8079051837893,76.7248375401571,82.9967290090694,83.8132563421539,73.2416267294434,77.767947823271,74.1069788187807,17.6941680308823,0.27144017428914,0.263736702354881,0.268517500000001
DE,medium,E2,HATCH iii (borne by taxpayer),16.0546585320285,10.2285455595917,9.25002728286018,9.41567291937568,9.27653345677464,7.73184791750803,7.61900959408684,7.61437880817151,7.77221431940567,7.23142632607752,7.28113805128067,7.21040874993542,5.94475166768379,5.86310776464546,67.749527688205,64.425587304839
,,,,,,,,,,,,,,,,,,,
"T3 — WHO PAYS vs WHAT IT COSTS, 2025 snapshot (real 2025 USD/MWh). On-bill + (ii) + (iii) reallocated back onto the archetype. UK/DE symmetry: EII network relief recovered from other users (ESL | sec.19-Umlage) — same instrument, different clothes; Germany EEG sits with the taxpayer since 2022. CN runs the other way: the T&D price EMBEDS a cross-subsidy industrial users PAY (~CNY 270bn/yr scale, 2019, State Grid chairmen via NPC; removal counterfactual approx -0.076 CNY/kWh for C&I — Tier 1-adjacent, NOT added to the stack; no province-specific figure for the basket). LABELLING (Q82): all columns are MODELLED statutory stacks — supply margin excluded (memo r121 = obs−modelled; observed band averages timeseries r74–r90; validation gates r91–r95, Q30). BASIS (Q84): CN values are 含税 (incl VAT) as published; UK/DE exclude VAT — de-VATed CN comparators r189–r191. DE E2 privileged-umlage sensitivity r192–r193 (Q85).",,,,,,,,,,,,,,,,,,,
Ctry,Arch,Case,Modelled stack 2025,+ (ii),+ (iii),What it costs (modelled),,,,,,,,,,,,,
UK,large,E1,207.807932742163,0,0,207.807932742163,,,,,,,,,,,,,
UK,large,E2,118.424690703265,77.6821359188976,0,196.106826622163,,,,,,,,,,,,,
UK,medium,E1,217.029431219687,0,0,217.029431219687,,,,,,,,,,,,,
UK,medium,E2,123.538302429737,81.5372244794856,0,205.075526909223,,,,,,,,,,,,,
DE,large,E1,169.508212396,0,41.813587304839,211.321799700839,,,,,,,,,,,,,
DE,large,E2,121.465852716,25.43035968,64.425587304839,211.321799700839,,,,,,,,,,,,,
DE,medium,E1,189.477254,0,41.813587304839,231.290841304839,,,,,,,,,,,,,
DE,medium,E2,166.5967365,0.268517500000001,64.425587304839,231.290841304839,,,,,,,,,,,,,
CN,large,E1=E2,86.8706657391304,embedded cross-subsidy PAID (reverse) — see header note,,,,,,,,,,,,,,,
CN,medium,E1=E2,109.282969043478,embedded cross-subsidy PAID (reverse) — see header note,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2025 vs 2026 SNAPSHOT — NOMINAL LOCAL CURRENCY per MWh (D6: no 2026 USD conversion). All three regimes change in 2026: UK NCC 60->90 pct; DE EUR 6.5bn transmission subsidy (2026 Netz incl. subsidy; counterfactual ohne Zuschuss = timeseries r34) + KWKG/Offshore/par.19 changes; CN 136-hao + 1077-hao P4 T&D.,,,,,,,,,,,,,,,,,,,
Ctry,Arch,Case,Bucket,2025 local,2026 local,delta,delta pct,,,,,,,,,,,,
UK,large,E1,1 Commodity (wholesale),79.7,81.21,1.50999999999999,0.0189460476787953,,,,,,,,,,,,
UK,large,E1,"2 Gen capital recovery (RO+CfD+CM; FiT excl 2025+, Q32)",45.35183,48.17468,2.82285,0.0622433537963076,,,,,,,,,,,,
UK,large,E1,3 Network (TNUoS+AAHEDC),9.75144221207,15.64803277786,5.89659056579,0.604689074452126,,,,,,,,,,,,
UK,large,E1,4 System (BSUoS),13.215,13.115,-0.0999999999999996,-0.00756715853197121,,,,,,,,,,,,
UK,large,E1,5 Taxes+ESL (CCL+ESL),8.6658,9.0473,0.381499999999999,0.0440236331325439,,,,,,,,,,,,
UK,large,E1,E1 TOTAL,157.52572221207,168.07318237786,10.54746016579,0.0669570659170851,,,,,,,,,,,,
UK,large,E2,1 Commodity (wholesale),79.7,81.21,1.50999999999999,0.0189460476787953,,,,,,,,,,,,
UK,large,E2,2 Gen capital (after exemptions),0,0,0,,,,,,,,,,,,,
UK,large,E2,3+4 Network+system after NCC (incl AAHEDC),9.432480884828,3.274724277786,-6.157756607042,-0.65282471093545,,,,,,,,,,,,
UK,large,E2,5 Taxes (CCL),7.75,8.01,0.26,0.0335483870967741,,,,,,,,,,,,
UK,large,E2,E2 TOTAL,89.770080884828,85.134404277786,-4.635676607042,-0.0516394389015803,,,,,,,,,,,,
UK,medium,E1,E1 TOTAL,164.51594240425,174.612613862483,10.0966714582333,0.061371994170776,,,,,,,,,,,,
UK,medium,E2,E2 TOTAL,93.6463784337,87.5296410672083,-6.11673736649169,-0.0653173936760644,,,,,,,,,,,,
DE,large,E1,1 Commodity (Phelix front-year),88.7,87.57,-1.13000000000001,-0.012739571589628,,,,,,,,,,,,
DE,large,E1,2 Gen capital (EEG+KWKG+Offshore),10.93,13.87,2.94,0.268984446477585,,,,,,,,,,,,
DE,large,E1,3 Network (HoeS; 2026 INCL EUR 6.5bn subsidy),29.2675,13.5325,-15.735,-0.537627060732895,,,,,,,,,,,,
DE,large,E1,3 Network COUNTERFACTUAL ohne Bundeszuschuss (info),-,30.83875,,,,,,,,,,,,,,
DE,large,E1,4 System (par.19-Umlage+AbLaV),0.53016,0.53018,2.000000000002e-05,3.77244605402893e-05,,,,,,,,,,,,
DE,large,E1,5 Taxes (Stromsteuer+KA),20.5,20.5,0,0,,,,,,,,,,,,
DE,large,E1,E1 TOTAL,149.92766,136.00268,-13.92498,-0.0928779919595891,,,,,,,,,,,,
DE,large,E2,1 Commodity (Phelix front-year),88.7,87.57,-1.13000000000001,-0.012739571589628,,,,,,,,,,,,
DE,large,E2,E2 TOTAL,107.43486,105.46848,-1.96638,-0.0183029977420737,,,,,,,,,,,,
DE,medium,E1,E1 TOTAL,167.59,160.1585,-7.4315,-0.0443433379079897,,,,,,,,,,,,
DE,medium,E2,E2 TOTAL,147.3525,139.921,-7.43150000000003,-0.0504334843317896,,,,,,,,,,,,
CN,large,E1=E2,JS all-in (D41 representative),624.38291,590.163575333333,-34.2193346666666,-0.0548050469008938,,,,,,,,,,,,
CN,large,E1=E2,Basket all-in (headline),624.250571100446,586.539522403969,-37.7110486964772,-0.0604101148517959,,,,,,,,,,,,
CN,medium,E1=E2,JS all-in (D41),785.47134,746.988246666667,-38.4830933333334,-0.0489936314332403,,,,,,,,,,,,
CN,medium,E1=E2,Basket all-in (headline),785.47134,746.988246666667,-38.4830933333334,-0.0489936314332403,,,,,,,,,,,,
CN,—,memo,"MEMO Q84 — VAT divisor (1+rate): 17% to Apr-2018, 16% to Mar-2019, 13% after; switch years month-weighted",1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.1633,1.1375,1.13,1.13,1.13,1.13,1.13,1.13
CN,large,E1=E2,MEMO Q84 — CN large de-VATed (basket ÷ divisor; UK/DE-comparable ex-VAT basis),,,123.817293779267,125.235520365683,122.952402932907,118.82551774288,110.128744859088,103.25300289018,102.074811746152,97.7492501677222,92.770874381971,93.4628685967047,97.2695789796263,87.3567978258839,82.5161602345896,76.8766953443632
CN,medium,E1=E2,MEMO Q84 — CN medium de-VATed (basket ÷ divisor),,,139.515104142822,141.113136403603,138.540560661705,134.096078013626,124.280639174101,116.870097588952,115.742848146355,110.884088048624,105.24017596925,108.577838390647,108.983821901978,102.348155129976,99.1116842002011,96.7105920738746
DE,large,E2 memo,"MEMO Q85 — DE large E2 with EnFG BesAR 15% cap on KWKG+Offshore-Umlage (list-1, >1 GWh; first-GWh full rate negligible at 500 GWh; EnFG regime 2023+; estimated=Y; S179)",,,,,,,,,,,,,,365.040220989258,163.368241158666,110.962013416
DE,medium,E2 memo,"MEMO Q85 — DE medium E2, same 15%-cap variant (umlagen identical per MWh; estimated=Y)",,,,,,,,,,,,,,400.359970751521,208.421399255712,156.0928972
,,,,,,,,,,,,,,,,,,,
"SECTION R — D66 FOUR-BUCKET PRESENTATION RECUT (re-applied 2026-07-24 after Excel-save revert; see D66/Q88). Additive presentation layer over the 5-bucket engine (rows 5–115) — engine UNCHANGED. Buckets: (i) Wholesale = engine b1; (ii) Network incl system services & balancing = b3+b4; (iii) Levies & taxes incl levy-routed gen-capital recovery = b2+b5; (iv) Supply wedge (obs − modelled E1; retail costs, margin, hedging timing, band mix — relabelled from ""Supplier margin"" per Q88; same under E1/E2; UK/DE only, CN n/a). Rows gated on each block's REFERENCE row (blank-not-zero). RECON rows are NUMERIC (four-bucket total − engine total; must be 0). D67/D68 (2026-07-24): wedge is PER-CASE — each block's wedge = observed − that block's stack, so stack + wedge ≈ observed in EVERY view. Interpretation varies by population match: UK E1 and DE E2 are the headline views (UK QEP band unrelieved-dominated; DE Eurostat band relieved-dominated); the opposite views carry the relief premium/deficit. UK basis CCL-consistent; DE raw (Eurostat X_VAT).",,,,,,,,,,,,,,,,,,,
UK,large,E1,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
UK,large,E1,R (i) Wholesale [= b1],103.41102418572,111.5873547544,101.330461147206,110.725016614863,95.9124504774127,85.3117146003847,78.1738291962419,79.086282321719,100.664917860847,71.0316640099528,59.6131831932966,210.331600371518,122.878829052707,362.839770058702,168.751002219821,106.25054468
UK,large,E1,R (ii) Network incl system services & balancing [= b3+b4],7.91647333073683,9.45035100970837,10.1942103923071,11.3116364286547,13.4851330637812,14.3835608864095,14.78207642999,14.1889906807421,15.1613896936253,15.9810380457046,17.9247742841764,21.9219310171504,22.043707935208,29.8336585266283,24.989612963917,30.2973305661627
UK,large,E1,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],20.1951169200053,23.2998367571033,29.3391312192427,35.0135369888483,42.5606719803455,47.1401045060229,47.3854500542778,52.4638669128067,64.5680316252325,73.1379254899768,77.3369886908797,77.0922006030867,56.3815910837766,63.098007831642,77.4558737982136,71.260057496
UK,large,E1,R TOTAL (i)+(ii)+(iii) [= engine total],131.522614436462,144.337542521211,140.863802758756,157.050190032366,151.958255521539,146.835379992817,140.34135568051,145.739139915268,180.394339179705,160.150627545634,154.874946168353,309.345731991755,201.304128071691,455.771436416972,271.196488981952,207.807932742163
UK,large,E1,"R (iv) Wedge to observed = obs − E1 stack (D68 per-case; CCL-consistent). Population-matched headline view: ≈ retail costs + margin + band mix (CSS split, Q88).",31.8550719350847,28.762236863873,50.4354114867335,38.8510446783972,62.709146368267,56.5856260852018,39.8728194871154,19.8677092827419,-1.16282487484485,36.632528828806,58.1360784196397,-64.7160802929958,78.7838012907066,-155.377900328655,29.4702101841411,84.4464811376377
UK,large,E1,R RECON (numeric): four-bucket total − engine total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,large,E2,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
UK,large,E2,R (i) Wholesale [= b1],103.390939008,111.559710973684,101.303616789562,110.692895476246,95.8762084822458,85.2755764901724,78.1322740873848,79.0293607740411,100.561434010671,70.8897562557263,59.42189316994,210.121724860262,122.761697582877,362.639626663857,168.517459668531,105.98136192
UK,large,E2,R (ii) Network incl system services & balancing [= b3+b4],7.91647333073683,9.45035100970837,10.1942103923071,11.3116364286547,13.4851330637812,14.3835608864095,14.78207642999,14.1889906807421,15.1613896936253,15.9810380457046,17.9247742841764,21.9219310171504,22.043707935208,29.8336585266283,10.3275424121977,12.4433287832651
UK,large,E2,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],9.47267992712278,12.1635206835678,18.0243100527009,23.6862268812147,30.4330806934606,35.638821670412,36.8041197199052,40.4952447051278,17.2117764221348,12.1223720995926,12.5614986862562,13.7993354701123,8.54949442005052,10.2019093534767,0,0
UK,large,E2,R TOTAL (i)+(ii)+(iii) [= engine total],120.78009226586,133.17358266696,129.52213723457,145.690758786115,139.794422239488,135.297959046994,129.71847023728,133.713596159911,132.934600126431,98.9931664010234,89.9081661403725,245.842991347525,153.354899938136,402.675194543962,178.845002080728,118.424690703265
UK,large,E2,R (iv) Wedge to observed = obs − E2 stack (D68 per-case; CCL-consistent: QEP obs excl CCL vs stack excl CCL). Mostly UNCLAIMED-RELIEF premium — the QEP band is unrelieved-dominated (Q88 exempt share ≈15%).,42.5975941056875,39.9261967181244,61.7770770109191,50.2104759246475,74.872979650319,68.123047031025,50.4957049303451,31.8932530380987,46.2969141784293,97.7899899734167,123.10285844762,-1.21333964876527,126.733029424262,-102.281658455645,121.821697085365,173.829723176535
UK,large,E2,R RECON (numeric): four-bucket total − engine total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,medium,E1,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
UK,medium,E1,R (i) Wholesale [= b1],105.872321544192,114.237144037052,103.734903592511,113.349524967676,98.1772374858197,87.3221903259366,80.0232526400938,81.0172857765057,103.220627743926,72.972095775755,61.3635542820531,215.645203426073,125.771389291337,371.567822766432,173.083604449036,109.046895556544
UK,medium,E1,R (ii) Network incl system services & balancing [= b3+b4],28.7525237318776,30.7509543814615,31.4155352065996,32.8321805511116,37.132837678086,37.714130307232,37.7007279593933,36.3280303242281,44.265519589495,46.8252135061359,45.9471990763139,52.2169246088147,40.048833419579,37.1179804308387,36.5902744721953,36.7224781671426
UK,medium,E1,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],20.1951169200053,23.2998367571033,29.3391312192427,35.0135369888483,42.5606719803455,47.1401045060229,47.3854500542778,52.4638669128067,64.5680316252325,73.1379254899768,77.3369886908797,77.0922006030867,56.3815910837766,63.098007831642,77.4558737982136,71.260057496
UK,medium,E1,R TOTAL (i)+(ii)+(iii) [= engine total],154.819962196075,168.287935175617,164.489570018354,181.195242507636,177.870747144251,172.176425139191,165.109430653765,169.809183013541,212.054178958653,192.935234771868,184.647742049247,344.954328637974,222.201813794693,471.783811028912,287.129752719445,217.029431219687
UK,medium,E1,"R (iv) Wedge to observed = obs − E1 stack (D68 per-case; CCL-consistent). Population-matched headline view: ≈ retail costs + margin + band mix (CSS split, Q88).",12.7922391362224,12.5691294954195,33.2095285731456,27.7488353190131,48.5153037390485,42.351336215377,23.7681990430039,16.5771184886707,-16.1489793957913,11.4393505814437,37.4581818850929,-101.983873394269,50.9580353452444,-105.798437347461,74.2419853160258,115.089398279159
UK,medium,E1,R RECON (numeric): four-bucket total − engine total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,medium,E2,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
UK,medium,E2,R (i) Wholesale [= b1],105.872321544192,114.237144037052,103.734903592511,113.349524967676,98.1772374858197,87.3221903259366,80.007448665482,80.9260654326181,102.974908426927,72.5911104058637,60.8480186060186,215.164646256908,125.707978324866,371.34297770379,172.561878700575,108.52491460608
UK,medium,E2,R (ii) Network incl system services & balancing [= b3+b4],28.7525237318776,30.7509543814615,31.4155352065996,32.8321805511116,37.132837678086,37.714130307232,37.7007279593933,36.3280303242281,44.265519589495,46.8252135061359,45.9471990763139,52.2169246088147,40.048833419579,37.1179804308387,14.967807015509,15.013387823657
UK,medium,E2,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],9.47267992712278,12.1635206835678,18.0243100527009,23.6862268812147,30.4330806934606,35.638821670412,36.8041197199052,40.4952447051278,17.2117764221348,12.1223720995926,12.5614986862562,13.7993354701123,8.54949442005052,10.2019093534767,0,0
UK,medium,E2,R TOTAL (i)+(ii)+(iii) [= engine total],144.097525203192,157.151619102082,153.174748851812,169.867932400002,165.743155857366,160.675142303581,154.512296344781,157.749340461974,164.452204438556,131.538696011592,119.356716368589,281.180906335835,174.306306164496,418.662867488105,187.529685716084,123.538302429737
UK,medium,E2,R (iv) Wedge to observed = obs − E2 stack (D68 per-case; CCL-consistent: QEP obs excl CCL vs stack excl CCL). Mostly UNCLAIMED-RELIEF premium — the QEP band is unrelieved-dominated (Q88 exempt share ≈15%).,23.514676129105,23.705445568955,44.5243497396874,39.0761454266467,60.6428950259335,53.8526190509879,34.3653333519883,28.6369610402372,31.4529951243055,72.8358893417193,102.749207565751,-38.2104510921298,98.8535429754411,-52.6774938066535,173.842052319387,208.580527069108
UK,medium,E2,R RECON (numeric): four-bucket total − engine total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,large,E1,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
DE,large,E1,R (i) Wholesale [= b1],,99.4940396537283,101.119206632125,90.4859015448774,70.6680170547276,52.8870455020188,46.0407987167041,39.4819641905189,49.08766938572,61.7983879405923,67.8721289692478,56.5026182743477,102.439775326169,341.614602505366,152.689669784404,100.28422
DE,large,E1,R (ii) Network incl system services & balancing [= b3+b4],,8.12750659596213,9.3303023734319,9.81823423349004,9.50526420081897,9.39161793713308,10.1888436078772,12.1050960065947,17.9289682328294,14.4259907031439,16.5971058059919,16.6698747039881,16.2020440534511,16.993400678037,35.0734945363763,33.689234396
DE,large,E1,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],,111.856024540564,102.633657882609,136.507310053503,151.813717710972,125.410250684855,125.822611624815,139.609828404792,139.929795167421,128.995677017418,134.097840757309,129.295419280031,54.5630862130392,34.2643217902672,33.1031204092589,35.534758
DE,large,E1,R TOTAL (i)+(ii)+(iii) [= engine total],,219.477570790255,213.083166888165,236.811445831871,231.986998966519,187.688914124007,182.052253949397,191.196888601906,206.946432785971,205.220055661154,218.567075532549,202.467912258367,173.204905592659,392.87232497367,220.866284730039,169.508212396
DE,large,E1,R (iv) Wedge to observed = obs − E1 stack (D68 per-case; raw Eurostat X_VAT basis). NEGATIVE ≈ supply costs − relief embedded in the band average (relieved-dominated).,,-18.7947032321835,-46.1138634977455,-50.0580891951309,-42.478089362234,-40.6632290649601,-57.8163567670644,-43.3621655426698,-71.1978162131153,-74.4059498015062,-67.4799126555849,-27.0567988096456,30.7475882693966,-198.235433683393,-64.0678747405276,-6.30610239600004
DE,large,E1,R RECON (numeric): four-bucket total − engine total,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,large,E2,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
DE,large,E2,R (i) Wholesale [= b1],,99.4940396537283,101.119206632125,90.4859015448774,70.6680170547276,52.8870455020188,46.0407987167041,39.4819641905189,49.08766938572,61.7983879405923,67.8721289692478,56.5026182743477,102.439775326169,341.614602505366,152.689669784404,100.28422
DE,large,E2,R (ii) Network incl system services & balancing [= b3+b4],,0,1.29783472463631,1.3590413433755,2.64469809783064,2.52368721773726,2.64654392520058,3.17423117816828,4.63469411783507,3.70522497038884,4.25068013728234,4.28849250551227,4.07295447884501,4.23394098215199,8.57256440156256,8.258874716
DE,large,E2,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],,32.2408541322803,29.5169704907996,30.6966207814666,30.152795156378,25.0627714599568,24.3995440579756,30.4262562038946,29.6348017277384,32.1819616031871,31.6367577315879,31.4278244928959,27.3365871034426,28.4012140256218,10.8937138951637,12.922758
DE,large,E2,R TOTAL (i)+(ii)+(iii) [= engine total],,131.734893786009,131.93401184756,122.54156366972,103.465510308936,80.4735041797129,73.0868866998803,73.0824515725818,83.3571652312935,97.6855745141682,103.759566838118,92.2189352727559,133.849316908457,374.24975751314,172.155948081131,121.465852716
DE,large,E2,R (iv) Wedge to observed = obs IF − E2 stack (D68 per-case; raw basis). Population-matched headline view: ≈ supply costs + relief-spectrum premium of the unrelieved minority (D67 rationale).,,68.9479737720627,35.0352915428592,64.2117929670203,86.0433992953488,66.5521808793335,51.1490104824519,74.7522714866545,52.3914513415619,33.1285313454797,47.3275960388462,83.1921781759654,70.1031769535993,-179.612866222863,-15.3575380916186,41.736257284
DE,large,E2,R RECON (numeric): four-bucket total − engine total,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,medium,E1,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
DE,medium,E1,R (i) Wholesale [= b1],,99.4940396537283,101.119206632125,90.4859015448774,70.6680170547276,52.8870455020188,46.0407987167041,39.4819641905189,49.08766938572,61.7983879405923,67.8721289692478,56.5026182743477,102.439775326169,341.614602505366,152.689669784404,100.28422
DE,medium,E1,R (ii) Network incl system services & balancing [= b3+b4],,29.1104805399686,31.1047944723157,34.6003037114251,36.6477320276264,32.271045162909,34.7474363476132,35.5975919992938,38.5126097464507,33.6782889024329,36.7321350423282,40.6214470335056,36.4814229290813,39.8251309187043,53.8894592009634,53.658276
DE,medium,E1,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],,111.856024540564,102.62950348439,136.689324371645,151.997989809487,125.351868450755,126.120599555606,139.562806276012,139.921068470642,128.995677017418,134.097840757309,129.295419280031,54.5630862130392,34.2643217902672,33.1031204092589,35.534758
DE,medium,E1,R TOTAL (i)+(ii)+(iii) [= engine total],,240.460544734261,234.853504588831,261.775529627948,259.313738891841,210.509959115682,206.908834619924,214.642362465825,227.521347602812,224.472353860443,238.702104768885,226.419484587884,193.48428446829,415.704055214338,239.682249394627,189.477254
DE,medium,E1,R (iv) Wedge to observed = obs − E1 stack (D68 per-case; raw Eurostat X_VAT basis). NEGATIVE ≈ supply costs − relief embedded in the band average (relieved-dominated).,,-15.1534008290247,-26.23203156214,-27.6684963206636,-15.0136082855536,-13.3704449616767,-17.7702631175924,-26.2866761584244,-40.8669998151361,-36.2156314729864,-22.7517822538068,-5.53922434376131,31.1531640269351,-183.00839422373,-12.4244972391477,28.389366
DE,medium,E1,R RECON (numeric): four-bucket total − engine total,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,medium,E2,R leg header — four buckets (D66),,,,,,,,,,,,,,,,
DE,medium,E2,R (i) Wholesale [= b1],,99.4940396537283,101.119206632125,90.4859015448774,70.6680170547276,52.8870455020188,46.0407987167041,39.4819641905189,49.08766938572,61.7983879405923,67.8721289692478,56.5026182743477,102.439775326169,341.614602505366,152.689669784404,100.28422
DE,medium,E2,R (ii) Network incl system services & balancing [= b3+b4],,29.1104805399686,30.6765524684796,34.1643929281206,36.218262886109,31.9130892408021,34.394704421961,35.2450744618785,38.1527850094412,33.343500646596,36.3950453177319,40.2876318136011,36.2062029444664,39.5536907444152,53.6257224986085,53.3897585
DE,medium,E2,R (iii) Levies & taxes incl gen-capital recovery [= b2+b5],,39.1795166171495,35.8994821034762,39.6684319048504,51.1758141468751,42.1700712715641,42.1294843470146,49.3042159961866,48.6954225460915,48.8574122177338,49.385844607354,48.3118469312193,31.1993864990881,28.4012140256218,10.8937138951637,12.922758
DE,medium,E2,R TOTAL (i)+(ii)+(iii) [= engine total],,167.784036810847,167.69524120408,164.318726377848,158.062094087712,126.970206014385,122.56498748568,124.031254648584,135.935876941253,143.999300804922,153.653018894334,145.102097019168,169.845364769724,409.569507275403,217.209106178176,166.5967365
